Format Version,1.25,Take Name,763_T2_P2_R2_Take_2025-12-25 10.51.23 AM_005,Take Notes,,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2025-12-25 12.21.50.291 PM,Capture Start Frame,923680,Total Frames in Take,17263,Total Exported Frames,17263,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Type,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,763:763,763:763,763:763,763:763,763:763,763:763,763:763,763:Ab,763:Ab,763:Ab,763:Ab,763:Ab,763:Ab,763:Ab,763:Chest,763:Chest,763:Chest,763:Chest,763:Chest,763:Chest,763:Chest,763:Neck,763:Neck,763:Neck,763:Neck,763:Neck,763:Neck,763:Neck,763:Head,763:Head,763:Head,763:Head,763:Head,763:Head,763:Head,763:LShoulder,763:LShoulder,763:LShoulder,763:LShoulder,763:LShoulder,763:LShoulder,763:LShoulder,763:LUArm,763:LUArm,763:LUArm,763:LUArm,763:LUArm,763:LUArm,763:LUArm,763:LFArm,763:LFArm,763:LFArm,763:LFArm,763:LFArm,763:LFArm,763:LFArm,763:LHand,763:LHand,763:LHand,763:LHand,763:LHand,763:LHand,763:LHand,763:LThumb1,763:LThumb1,763:LThumb1,763:LThumb1,763:LThumb1,763:LThumb1,763:LThumb1,763:LThumb2,763:LThumb2,763:LThumb2,763:LThumb2,763:LThumb2,763:LThumb2,763:LThumb2,763:LThumb3,763:LThumb3,763:LThumb3,763:LThumb3,763:LThumb3,763:LThumb3,763:LThumb3,763:LIndex1,763:LIndex1,763:LIndex1,763:LIndex1,763:LIndex1,763:LIndex1,763:LIndex1,763:LIndex2,763:LIndex2,763:LIndex2,763:LIndex2,763:LIndex2,763:LIndex2,763:LIndex2,763:LIndex3,763:LIndex3,763:LIndex3,763:LIndex3,763:LIndex3,763:LIndex3,763:LIndex3,763:LMiddle1,763:LMiddle1,763:LMiddle1,763:LMiddle1,763:LMiddle1,763:LMiddle1,763:LMiddle1,763:LMiddle2,763:LMiddle2,763:LMiddle2,763:LMiddle2,763:LMiddle2,763:LMiddle2,763:LMiddle2,763:LMiddle3,763:LMiddle3,763:LMiddle3,763:LMiddle3,763:LMiddle3,763:LMiddle3,763:LMiddle3,763:LRing1,763:LRing1,763:LRing1,763:LRing1,763:LRing1,763:LRing1,763:LRing1,763:LRing2,763:LRing2,763:LRing2,763:LRing2,763:LRing2,763:LRing2,763:LRing2,763:LRing3,763:LRing3,763:LRing3,763:LRing3,763:LRing3,763:LRing3,763:LRing3,763:LPinky1,763:LPinky1,763:LPinky1,763:LPinky1,763:LPinky1,763:LPinky1,763:LPinky1,763:LPinky2,763:LPinky2,763:LPinky2,763:LPinky2,763:LPinky2,763:LPinky2,763:LPinky2,763:LPinky3,763:LPinky3,763:LPinky3,763:LPinky3,763:LPinky3,763:LPinky3,763:LPinky3,763:RShoulder,763:RShoulder,763:RShoulder,763:RShoulder,763:RShoulder,763:RShoulder,763:RShoulder,763:RUArm,763:RUArm,763:RUArm,763:RUArm,763:RUArm,763:RUArm,763:RUArm,763:RFArm,763:RFArm,763:RFArm,763:RFArm,763:RFArm,763:RFArm,763:RFArm,763:RHand,763:RHand,763:RHand,763:RHand,763:RHand,763:RHand,763:RHand,763:RThumb1,763:RThumb1,763:RThumb1,763:RThumb1,763:RThumb1,763:RThumb1,763:RThumb1,763:RThumb2,763:RThumb2,763:RThumb2,763:RThumb2,763:RThumb2,763:RThumb2,763:RThumb2,763:RThumb3,763:RThumb3,763:RThumb3,763:RThumb3,763:RThumb3,763:RThumb3,763:RThumb3,763:RIndex1,763:RIndex1,763:RIndex1,763:RIndex1,763:RIndex1,763:RIndex1,763:RIndex1,763:RIndex2,763:RIndex2,763:RIndex2,763:RIndex2,763:RIndex2,763:RIndex2,763:RIndex2,763:RIndex3,763:RIndex3,763:RIndex3,763:RIndex3,763:RIndex3,763:RIndex3,763:RIndex3,763:RMiddle1,763:RMiddle1,763:RMiddle1,763:RMiddle1,763:RMiddle1,763:RMiddle1,763:RMiddle1,763:RMiddle2,763:RMiddle2,763:RMiddle2,763:RMiddle2,763:RMiddle2,763:RMiddle2,763:RMiddle2,763:RMiddle3,763:RMiddle3,763:RMiddle3,763:RMiddle3,763:RMiddle3,763:RMiddle3,763:RMiddle3,763:RRing1,763:RRing1,763:RRing1,763:RRing1,763:RRing1,763:RRing1,763:RRing1,763:RRing2,763:RRing2,763:RRing2,763:RRing2,763:RRing2,763:RRing2,763:RRing2,763:RRing3,763:RRing3,763:RRing3,763:RRing3,763:RRing3,763:RRing3,763:RRing3,763:RPinky1,763:RPinky1,763:RPinky1,763:RPinky1,763:RPinky1,763:RPinky1,763:RPinky1,763:RPinky2,763:RPinky2,763:RPinky2,763:RPinky2,763:RPinky2,763:RPinky2,763:RPinky2,763:RPinky3,763:RPinky3,763:RPinky3,763:RPinky3,763:RPinky3,763:RPinky3,763:RPinky3,763:LThigh,763:LThigh,763:LThigh,763:LThigh,763:LThigh,763:LThigh,763:LThigh,763:LShin,763:LShin,763:LShin,763:LShin,763:LShin,763:LShin,763:LShin,763:LFoot,763:LFoot,763:LFoot,763:LFoot,763:LFoot,763:LFoot,763:LFoot,763:LToe,763:LToe,763:LToe,763:LToe,763:LToe,763:LToe,763:LToe,763:RThigh,763:RThigh,763:RThigh,763:RThigh,763:RThigh,763:RThigh,763:RThigh,763:RShin,763:RShin,763:RShin,763:RShin,763:RShin,763:RShin,763:RShin,763:RFoot,763:RFoot,763:RFoot,763:RFoot,763:RFoot,763:RFoot,763:RFoot,763:RToe,763:RToe,763:RToe,763:RToe,763:RToe,763:RToe,763:RToe,763:HeadFront,763:HeadFront,763:HeadFront,763:HeadLeft,763:HeadLeft,763:HeadLeft,763:HeadTop,763:HeadTop,763:HeadTop,763:HeadRight,763:HeadRight,763:HeadRight,763:BackTop,763:BackTop,763:BackTop,763:BackLeft,763:BackLeft,763:BackLeft,763:BackRight,763:BackRight,763:BackRight,763:ChestTop,763:ChestTop,763:ChestTop,763:ChestLow,763:ChestLow,763:ChestLow,763:LShoulderBack,763:LShoulderBack,763:LShoulderBack,763:LShoulderTop,763:LShoulderTop,763:LShoulderTop,763:LUArmHigh,763:LUArmHigh,763:LUArmHigh,763:LElbowOut,763:LElbowOut,763:LElbowOut,763:LFArm,763:LFArm,763:LFArm,763:LWristOut,763:LWristOut,763:LWristOut,763:LHandOut,763:LHandOut,763:LHandOut,763:LPinky,763:LPinky,763:LPinky,763:LHandIn,763:LHandIn,763:LHandIn,763:LThumb,763:LThumb,763:LThumb,763:LIndex,763:LIndex,763:LIndex,763:RShoulderBack,763:RShoulderBack,763:RShoulderBack,763:RShoulderTop,763:RShoulderTop,763:RShoulderTop,763:RUArmHigh,763:RUArmHigh,763:RUArmHigh,763:RElbowOut,763:RElbowOut,763:RElbowOut,763:RFArm,763:RFArm,763:RFArm,763:RWristOut,763:RWristOut,763:RWristOut,763:RHandOut,763:RHandOut,763:RHandOut,763:RPinky,763:RPinky,763:RPinky,763:RHandIn,763:RHandIn,763:RHandIn,763:RThumb,763:RThumb,763:RThumb,763:RIndex,763:RIndex,763:RIndex,763:WaistLFront,763:WaistLFront,763:WaistLFront,763:WaistLBack,763:WaistLBack,763:WaistLBack,763:WaistCBack,763:WaistCBack,763:WaistCBack,763:WaistRBack,763:WaistRBack,763:WaistRBack,763:WaistRFront,763:WaistRFront,763:WaistRFront,763:LThighFront,763:LThighFront,763:LThighFront,763:LThighSide,763:LThighSide,763:LThighSide,763:LKneeOut,763:LKneeOut,763:LKneeOut,763:LShin,763:LShin,763:LShin,763:LAnkleOut,763:LAnkleOut,763:LAnkleOut,763:LHeel,763:LHeel,763:LHeel,763:LToeIn,763:LToeIn,763:LToeIn,763:LToeTip,763:LToeTip,763:LToeTip,763:LToeOut,763:LToeOut,763:LToeOut,763:RThighFront,763:RThighFront,763:RThighFront,763:RThighSide,763:RThighSide,763:RThighSide,763:RKneeOut,763:RKneeOut,763:RKneeOut,763:RShin,763:RShin,763:RShin,763:RAnkleOut,763:RAnkleOut,763:RAnkleOut,763:RHeel,763:RHeel,763:RHeel,763:RToeIn,763:RToeIn,763:RToeIn,763:RToeTip,763:RToeTip,763:RToeTip,763:RToeOut,763:RToeOut,763:RToeOut,763:BackLeft,763:BackLeft,763:BackLeft,763:BackRight,763:BackRight,763:BackRight,763:BackTop,763:BackTop,763:BackTop,763:ChestLow,763:ChestLow,763:ChestLow,763:ChestTop,763:ChestTop,763:ChestTop,763:HeadFront,763:HeadFront,763:HeadFront,763:HeadLeft,763:HeadLeft,763:HeadLeft,763:HeadRight,763:HeadRight,763:HeadRight,763:HeadTop,763:HeadTop,763:HeadTop,763:LAnkleOut,763:LAnkleOut,763:LAnkleOut,763:LElbowOut,763:LElbowOut,763:LElbowOut,763:LFArm,763:LFArm,763:LFArm,763:LHandIn,763:LHandIn,763:LHandIn,763:LHandOut,763:LHandOut,763:LHandOut,763:LHeel,763:LHeel,763:LHeel,763:LIndex,763:LIndex,763:LIndex,763:LKneeOut,763:LKneeOut,763:LKneeOut,763:LPinky,763:LPinky,763:LPinky,763:LShin,763:LShin,763:LShin,763:LShoulderBack,763:LShoulderBack,763:LShoulderBack,763:LShoulderTop,763:LShoulderTop,763:LShoulderTop,763:LThighFront,763:LThighFront,763:LThighFront,763:LThighSide,763:LThighSide,763:LThighSide,763:LThumb,763:LThumb,763:LThumb,763:LToeIn,763:LToeIn,763:LToeIn,763:LToeOut,763:LToeOut,763:LToeOut,763:LToeTip,763:LToeTip,763:LToeTip,763:LUArmHigh,763:LUArmHigh,763:LUArmHigh,763:LWristOut,763:LWristOut,763:LWristOut,763:RAnkleOut,763:RAnkleOut,763:RAnkleOut,763:RElbowOut,763:RElbowOut,763:RElbowOut,763:RFArm,763:RFArm,763:RFArm,763:RHandIn,763:RHandIn,763:RHandIn,763:RHandOut,763:RHandOut,763:RHandOut,763:RHeel,763:RHeel,763:RHeel,763:RIndex,763:RIndex,763:RIndex,763:RKneeOut,763:RKneeOut,763:RKneeOut,763:RPinky,763:RPinky,763:RPinky,763:RShin,763:RShin,763:RShin,763:RShoulderBack,763:RShoulderBack,763:RShoulderBack,763:RShoulderTop,763:RShoulderTop,763:RShoulderTop,763:RThighFront,763:RThighFront,763:RThighFront,763:RThighSide,763:RThighSide,763:RThighSide,763:RThumb,763:RThumb,763:RThumb,763:RToeIn,763:RToeIn,763:RToeIn,763:RToeOut,763:RToeOut,763:RToeOut,763:RToeTip,763:RToeTip,763:RToeTip,763:RUArmHigh,763:RUArmHigh,763:RUArmHigh,763:RWristOut,763:RWristOut,763:RWristOut,763:WaistCBack,763:WaistCBack,763:WaistCBack,763:WaistLBack,763:WaistLBack,763:WaistLBack,763:WaistLFront,763:WaistLFront,763:WaistLFront,763:WaistRBack,763:WaistRBack,763:WaistRBack,763:WaistRFront,763:WaistRFront,763:WaistRFront,Unlabeled 2012,Unlabeled 2012,Unlabeled 2012,Unlabeled 2022,Unlabeled 2022,Unlabeled 2022,Unlabeled 2030,Unlabeled 2030,Unlabeled 2030,Unlabeled 2041,Unlabeled 2041,Unlabeled 2041,Unlabeled 2046,Unlabeled 2046,Unlabeled 2046,Unlabeled 2052,Unlabeled 2052,Unlabeled 2052,Unlabeled 2053,Unlabeled 2053,Unlabeled 2053,Unlabeled 2056,Unlabeled 2056,Unlabeled 2056,Unlabeled 2058,Unlabeled 2058,Unlabeled 2058,Unlabeled 2072,Unlabeled 2072,Unlabeled 2072,Unlabeled 2085,Unlabeled 2085,Unlabeled 2085,Unlabeled 2088,Unlabeled 2088,Unlabeled 2088,Unlabeled 2130,Unlabeled 2130,Unlabeled 2130,Unlabeled 2131,Unlabeled 2131,Unlabeled 2131,Unlabeled 2173,Unlabeled 2173,Unlabeled 2173,Unlabeled 2178,Unlabeled 2178,Unlabeled 2178,Unlabeled 2185,Unlabeled 2185,Unlabeled 2185,Unlabeled 2186,Unlabeled 2186,Unlabeled 2186,Unlabeled 2190,Unlabeled 2190,Unlabeled 2190,Unlabeled 2191,Unlabeled 2191,Unlabeled 2191,Unlabeled 2192,Unlabeled 2192,Unlabeled 2192,Unlabeled 2199,Unlabeled 2199,Unlabeled 2199,Unlabeled 2200,Unlabeled 2200,Unlabeled 2200,Unlabeled 2208,Unlabeled 2208,Unlabeled 2208,Unlabeled 2218,Unlabeled 2218,Unlabeled 2218,Unlabeled 2224,Unlabeled 2224,Unlabeled 2224,Unlabeled 2230,Unlabeled 2230,Unlabeled 2230,Unlabeled 2239,Unlabeled 2239,Unlabeled 2239
